question_id,question,model_answer,ground_truth,confidence,cosine_sim
5a7199725542994082a3e88f,"Which publication still relies on paper printing, Human Events or Texas Highways? ","texas highways texas highways is a monthly magazine put out by the texas department of transportation that, according to the agency, "" promotes travel and tourism to texas through articles and photography. "" human events human events",Texas Highways,0.10083463788032532,0.708670973777771
5abbd7985542992ccd8e7fb8,"Thor Equities owns properties in Soho, which became known for what type of rental properties?","short - term vacation rentals. the company developed a rental property management web application that allows homeowners to monitor and offer services to their short - term rental properties. their website also allows guests to book a home at properties in cities like austin, texas ; santa barbara, california ; seattle, washington ; and others. the company was founded in 2012 by former hotwire. com and homeaway executives. soho, manhattan soho, sometimes written soho, is a neighborhood in lower manhattan, new york city, which in recent history came to the public ' s attention for being the location of many artists ' lofts and art galleries, but is now better known for its variety of shops ranging from trendy upscale boutiques to national and international chain store outlets",artists' lofts,0.06196257844567299,0.35608479380607605
5a80ae105542992bc0c4a7a2,What occupation is shared by both Marge Piercy and Richard Aldington?,writer and poet,poet,0.25697052478790283,0.8283510208129883
5ab9cfb455429970cfb8ebae,Are Über Goober and American Jobs both documentaries about gaming?,uber goober uber goober,no,0.09619300812482834,0.1724109947681427
5ae4c01e55429913cc2044f3,Which Captain launched the attack which led to more casualties than any other incident in the war fought between the settlers of the nascent colony of New Netherland and the native Lenape population?,captain john underhill,Captain John Underhill,0.7209898233413696,1.000000238418579
5ae7922f5542994a481bbdac,Where was the university at which  Barrie Ciliberti was a professor located? ,university of hull,"Prince George's County, Maryland",0.7653223872184753,0.10047164559364319
5ac2f1d1554299218029dba4,What is in both the Lithocarpus and Duranta species?,erect spikes of insect - pollinated male flowers and the short styles with punctate stigmas on the female flowers,trees,0.028151674196124077,0.23369035124778748
5ac09da45542996f0d89cc1d,"What is the main flavor of both soft drinks, Solo from Norway, and Sunkist?",orange,orange,0.25278663635253906,1.0000001192092896
5ab42d5755429942dd415eaf,"""Lost!"" is a song by a British rock band formed in what year?",1996,1996,0.4312267005443573,1.0
5ae5d7b755429929b08079cd,What was the last date the creator of  the NOI was seen by Elijah Muhammad?,"february 25, 1975",last seen in 1933,0.4130959212779999,0.21241822838783264
5a8198565542995ce29dcc13,Are Ranger Rick and Tennis both sports magazines?,"are ranger rick and tennis both sports magazines? ranger rick ranger rick, originally ranger rick ' s nature magazine, is a children ’ s nature magazine that is published by the united states national wildlife federation. the magazine offers feature articles and activities for children, ages 7 and up, in order to spark their interest in the outdoors and become more actively involved in the environment. the magazine ' s primary intention is to instill a passion for nature and promote activity outdoors. nwf also publishes two companion magazines, "" ranger rick jr. "", which is aimed at ages 4 – 7, and "" ranger rick cub "", which is aimed at kids 0 – 4 years old. ) lorin thompson lorin thompson, lorin hartwell jr thompson, ( 1911 – 1997 ), was a muralist, artist, and creator and illustrator of the character "" ranger rick "" for the national wildlife federation ' s children ' s magazine, ranger rick. al carter albert houston carter jr. ( born may 20, 1952 ) is a former reporter and sports columnist for the "" houston chronicle "", "" the dallas morning news "" and other major daily newspapers in texas and oklahoma. his writing career spanned three decades. he was the recipient of numerous national and regional writing awards, including oklahoma sportswriter of the year ( 1980 ) and texas sportswriter of the year ( 1985 ). he has made frequent appearances on tv and radio sports shows and has had numerous articles published in sports magazines and books. dick gordon ( sports writer ) charles richards gordon, known as dick "" scoop "" gordon ( january 15, 1911 – december 8, 2008 ), was an american sports journalist whose works were a regular feature in venerable sports magazines like "" the sporting news "", "" sports illustrated "", and "" baseball digest "". after earning his nickname "" scoop "" in 1930 by reporting for "" the daily princetonian "" that golfing legend bobby jones would be retiring from active competition, gordon went on to a sports reporting career which ended in 2008. world soccer ( magazine ) world soccer is an english language football magazine published by ipc media. the magazine was established in 1960. it specialises in the international football scene. its regular contributing writers include brian glanville, sid lowe and tim vickery. "" world soccer "" is a member of the european sports magazines ( esm ), an umbrella group of similar magazines printed in other languages. other members include "" a bola "", "" don balon "", "" kicker "", "" la gazzetta dello sport",no,0.1069040521979332,0.06754238903522491
5ac3271e554299218029dbd3,What team did Kenny Brown manage following the departure of Dean Holdsworth?,chelmsford city,Chelmsford,0.3290218710899353,0.9471521973609924
5a8baf775542996e8ac889c8,"Signed with Maybach Music Group in 2011, which artist was featured as a guest in Fire of Zamani?",sunny neji,Wale,0.30904820561408997,0.17806337773799896
5abbdb195542993f40c73bf1,"Which is larger, Garajonay National Park or Guadarrama National Park?",garajonay national park garajonay national park,Sierra de Guadarrama National Park,0.1882762610912323,0.6118772029876709
5ac46cb85542991943173987,What is the sister city of the city in which Benjamin Abram Bernstein was born?,"chaguanas, trinidad and tobago",Götene in Sweden,0.5413507223129272,0.21670293807983398
5ab69e8755429954757d3334,"Who is the album ""Look What You Made Me Do"" is on being released through?",reputation,Big Machine Records,0.1124849021434784,0.2086489200592041
5adfd22255429906c02daa4f,"which actress was a notable practitioner at the white bear theatre and is also known for playing the role of melanie owen in the BBC one soap opera ""eatenders""?",tamzin outhwaite,Tamzin Outhwaite,0.5077986717224121,1.0
5add2b435542990d50227e11,Who will Billy Howle be seen opposite in the upcoming British drama film directed by Dominic Cooke?,saoirse ronan,Saoirse Ronan,0.9336361885070801,1.0
5a8d0d7b55429941ae14df79,How many rooms does that largest single hotel within the United States that is owned by MGM Resorts International?,"5, 124","5,124 rooms",0.666908860206604,0.5436317920684814
5a874e9b554299211dda2bd3,What did the second First Lady to be born outside the United States or areas that would become part of the United States do before marrying?,thirteen colonies,fashion model,0.1909937560558319,0.06156833842396736
5a7c3178554299683c1c62e1,"The Fast On-orbit Rapid Recording of Transient Events (FORTE) was co-developed and launched by this lab located a short distance northwest of Santa Fe, New Mexico that was involved with which nuclear weapon program during World War II?",manhattan project,Manhattan Project,0.6877650022506714,1.0000001192092896
5a8ee6145542990e94052bab,"Who built the diesel railcars operated by the publicly owned corporation that provided suburban train, tram and bus services in Adelaide, South Australia starting in July 1994?","transadelaide transadelaide was a publicly owned corporation established on 4 july 1994 which provided suburban train, tram and bus services in adelaide, south australia, under contract to the government of south australia. it took over these responsibilities from the state transport authority. sj y6 y6 was a series of diesel railcars operated by statens jarnvagar ( sj ) of sweden. 378 motor cars and 321 trailers were delivered between 1953 - 61 by hagglund & soner, svenska jarnvagsverkstaderna, kalmar mekaniska verkstad and eksjoverken. they were used throughout the unelectrified swedish rail network during the 1950s to the 1980s. the electrical counterpart of the unit was the x16 and x17. wagr ade / adt class the wagr ade class ( also known as the governor class ) was a six member class of diesel railcars operated by the western australian government railways between 1937 and 1962. 2000 class railcar the 2000 / 2100 class were a class of diesel railcars operated by adelaide metro. they were built by comeng, granville in 1979 - 1980. wagr adf / adu class the wagr adf class ( also known as the wildflower class ) was a six member class of diesel railcars operated by the western australian government railways between 1949 and 1975. tcdd mt5600 tcdd mt5600 branded as sakarya is a series of 11 diesel railcars operated by the turkish state railways. they were produced by tuvasas. sj y3 y3 was a series of diesel railcars operated by statens jarnvagar ( sj ) of sweden. six units were delivered by linke - hofmann of germany in 1966 – 67, with electrical equipment supplied by asea. they remained in service until 1990, serving first on the unelectrified services stockholm – mora and malmo – karlskrona, later on ystadbanan. tcdd rm3000 tcdd rm3000 is a series of 25 diesel railcars operated by the turkish state railways. they were bought second - hand from germany were they are known as uerdingen railbus. 3000 class railcar the 3000 / 3100 class are a class of diesel railcars operated by adelaide metro (",Comeng and Clyde Engineering,0.06748390197753906,0.2580632269382477
5a8b7e9c5542995d1e6f13c1,Psychopsis and Aubrieta are both genuses of which type of plants?,orchids,flowering plants,0.8421499133110046,0.5432175993919373
5ae020f5554299025d62a41b,The Little Missouri River rises west of a laccolithic butte that stands how many feet from summit to base?,867,867,0.797791600227356,1.0
5a7cc28f554299452d57ba1c,"The 1996 AT&T Challenge was a tennis tournament played in a city that in 2017 ranked third on the ""USA TODAY"" list of what?","50 best cities to live in. """,50 best cities to live in,0.37923434376716614,0.9496508836746216
5a7e08305542995f4f4023ab,Who was born first Al-Karaji or Masatoshi Gündüz Ikeda?,abu bakr ibn muhammad ibn al husayn al - karaji,Abū Bakr ibn Muḥammad ibn al Ḥusayn al-Karajī,0.31644436717033386,1.0
5adf0ae45542992d7e9f9286,"Where was the film set in which the daughter of Shashi Kapoor, along side Sarat Pujari and Navni Parihar, set?",rural orissa,Orissa,0.5120285153388977,0.8691748380661011
